time,step-size,{Environment}.EnvironmentInstance.eP,{Environment}.EnvironmentInstance.sTime,{ShowOutput}.ShowOutputInstance.dummy
0.0,0.0,73.95833333333334,1600.0,0
0.1,0.1,6.25,20.0,0
0.2,0.1,10.416666666666668,40.0,0
0.30000000000000004,0.1,14.583333333333334,60.0,0
0.4,0.1,17.708333333333336,80.0,0
0.5,0.1,21.875,100.0,0
0.6,0.1,26.041666666666668,120.0,0
0.7,0.1,30.208333333333332,140.0,0
0.7999999999999999,0.1,34.375,160.0,0
0.8999999999999999,0.1,37.5,180.0,0
0.9999999999999999,0.1,39.58333333333333,200.0,0
1.0999999999999999,0.1,41.66666666666667,220.0,0
1.2,0.1,43.75,240.0,0
1.3,0.1,45.83333333333333,260.0,0
1.4000000000000001,0.1,46.875,280.0,0
1.5000000000000002,0.1,46.875,300.0,0
1.6000000000000003,0.1,48.95833333333333,320.0,0
1.7000000000000004,0.1,50.0,340.0,0
1.8000000000000005,0.1,51.041666666666664,360.0,0
1.9000000000000006,0.1,53.125,380.0,0
2.0000000000000004,0.1,55.208333333333336,400.0,0
2.1000000000000005,0.1,57.291666666666664,420.0,0
2.2000000000000006,0.1,58.333333333333336,440.0,0
2.3000000000000007,0.1,58.333333333333336,460.0,0
2.400000000000001,0.1,58.333333333333336,480.0,0
2.500000000000001,0.1,58.333333333333336,500.0,0
2.600000000000001,0.1,59.375,520.0,0
2.700000000000001,0.1,59.375,540.0,0
2.800000000000001,0.1,59.375,560.0,0
2.9000000000000012,0.1,59.375,580.0,0
3.0000000000000013,0.1,59.375,600.0,0
3.1000000000000014,0.1,59.375,620.0,0
3.2000000000000015,0.1,60.416666666666664,640.0,0
3.3000000000000016,0.1,61.458333333333336,660.0,0
3.4000000000000017,0.1,61.458333333333336,680.0,0
3.5000000000000018,0.1,61.458333333333336,700.0,0
3.600000000000002,0.1,61.458333333333336,720.0,0
3.700000000000002,0.1,61.458333333333336,740.0,0
3.800000000000002,0.1,61.458333333333336,760.0,0
3.900000000000002,0.1,61.458333333333336,780.0,0
4.000000000000002,0.1,61.458333333333336,800.0,0
4.100000000000001,0.1,61.458333333333336,820.0,0
4.200000000000001,0.1,61.458333333333336,840.0,0
4.300000000000001,0.1,61.458333333333336,860.0,0
4.4,0.1,61.458333333333336,880.0,0
4.5,0.1,61.458333333333336,900.0,0
4.6,0.1,61.458333333333336,920.0,0
4.699999999999999,0.1,61.458333333333336,940.0,0
4.799999999999999,0.1,61.458333333333336,960.0,0
4.899999999999999,0.1,61.458333333333336,980.0,0
4.999999999999998,0.1,62.5,1000.0,0
