time,step-size,{Environment}.EnvironmentInstance.eP,{Environment}.EnvironmentInstance.sTime,{ShowOutput}.ShowOutputInstance.dummy
0.0,0.0,0.0,0.0,0
0.1,0.1,22.22222222222222,20.0,0
0.2,0.1,22.22222222222222,40.0,0
0.30000000000000004,0.1,33.33333333333333,60.0,0
0.4,0.1,44.44444444444444,80.0,0
0.5,0.1,44.44444444444444,100.0,0
0.6,0.1,44.44444444444444,120.0,0
0.7,0.1,44.44444444444444,140.0,0
0.7999999999999999,0.1,44.44444444444444,160.0,0
0.8999999999999999,0.1,44.44444444444444,180.0,0
0.9999999999999999,0.1,55.55555555555556,200.0,0
1.0999999999999999,0.1,55.55555555555556,220.0,0
1.2,0.1,66.66666666666666,240.0,0
1.3,0.1,66.66666666666666,260.0,0
1.4000000000000001,0.1,77.77777777777779,280.0,0
1.5000000000000002,0.1,88.88888888888889,300.0,0
1.6000000000000003,0.1,88.88888888888889,320.0,0
1.7000000000000004,0.1,88.88888888888889,340.0,0
1.8000000000000005,0.1,88.88888888888889,360.0,0
1.9000000000000006,0.1,100.0,380.0,0
2.0000000000000004,0.1,100.0,380.0,0
2.1000000000000005,0.1,100.0,380.0,0
2.2000000000000006,0.1,100.0,380.0,0
2.3000000000000007,0.1,100.0,380.0,0
2.400000000000001,0.1,100.0,380.0,0
2.500000000000001,0.1,100.0,380.0,0
2.600000000000001,0.1,100.0,380.0,0
2.700000000000001,0.1,100.0,380.0,0
2.800000000000001,0.1,100.0,380.0,0
2.9000000000000012,0.1,100.0,380.0,0
3.0000000000000013,0.1,100.0,380.0,0
3.1000000000000014,0.1,100.0,380.0,0
3.2000000000000015,0.1,100.0,380.0,0
3.3000000000000016,0.1,100.0,380.0,0
3.4000000000000017,0.1,100.0,380.0,0
3.5000000000000018,0.1,100.0,380.0,0
3.600000000000002,0.1,100.0,380.0,0
3.700000000000002,0.1,100.0,380.0,0
