time,step-size,{Environment}.EnvironmentInstance.eP,{Environment}.EnvironmentInstance.sTime,{ShowOutput}.ShowOutputInstance.dummy
0.0,0.0,57.291666666666664,414.0,0
0.1,0.1,6.25,18.0,0
0.2,0.1,10.416666666666668,36.0,0
0.30000000000000004,0.1,14.583333333333334,54.0,0
0.4,0.1,17.708333333333336,72.0,0
0.5,0.1,20.833333333333336,90.0,0
0.6,0.1,23.958333333333336,108.0,0
0.7,0.1,27.083333333333332,126.0,0
0.7999999999999999,0.1,31.25,144.0,0
0.8999999999999999,0.1,32.29166666666667,162.0,0
0.9999999999999999,0.1,34.375,180.0,0
1.0999999999999999,0.1,35.41666666666667,198.0,0
1.2,0.1,35.41666666666667,216.0,0
1.3,0.1,36.45833333333333,234.0,0
1.4000000000000001,0.1,36.45833333333333,252.0,0
1.5000000000000002,0.1,37.5,270.0,0
1.6000000000000003,0.1,37.5,288.0,0
1.7000000000000004,0.1,37.5,306.0,0
1.8000000000000005,0.1,39.58333333333333,324.0,0
1.9000000000000006,0.1,40.625,342.0,0
2.0000000000000004,0.1,41.66666666666667,360.0,0
2.1000000000000005,0.1,42.70833333333333,378.0,0
2.2000000000000006,0.1,43.75,396.0,0
2.3000000000000007,0.1,44.79166666666667,414.0,0
2.400000000000001,0.1,44.79166666666667,432.0,0
2.500000000000001,0.1,44.79166666666667,450.0,0
2.600000000000001,0.1,44.79166666666667,468.0,0
2.700000000000001,0.1,44.79166666666667,486.0,0
2.800000000000001,0.1,45.83333333333333,504.0,0
2.9000000000000012,0.1,45.83333333333333,522.0,0
3.0000000000000013,0.1,46.875,540.0,0
3.1000000000000014,0.1,46.875,558.0,0
