time,step-size,{Environment}.EnvironmentInstance.eP,{Environment}.EnvironmentInstance.sTime,{ShowOutput}.ShowOutputInstance.dummy
0.0,0.0,0.0,0.0,0
0.1,0.1,6.25,18.0,0
0.2,0.1,9.375,36.0,0
0.30000000000000004,0.1,13.541666666666666,54.0,0
0.4,0.1,17.708333333333336,72.0,0
0.5,0.1,21.875,90.0,0
0.6,0.1,26.041666666666668,108.0,0
0.7,0.1,30.208333333333332,126.0,0
0.7999999999999999,0.1,34.375,144.0,0
0.8999999999999999,0.1,38.54166666666667,162.0,0
0.9999999999999999,0.1,42.70833333333333,180.0,0
1.0999999999999999,0.1,46.875,198.0,0
1.2,0.1,51.041666666666664,216.0,0
1.3,0.1,53.125,234.0,0
1.4000000000000001,0.1,53.125,252.0,0
1.5000000000000002,0.1,56.25,270.0,0
1.6000000000000003,0.1,56.25,288.0,0
1.7000000000000004,0.1,56.25,306.0,0
1.8000000000000005,0.1,56.25,324.0,0
1.9000000000000006,0.1,56.25,342.0,0
2.0000000000000004,0.1,56.25,360.0,0
2.1000000000000005,0.1,57.291666666666664,378.0,0
2.2000000000000006,0.1,57.291666666666664,396.0,0
2.3000000000000007,0.1,57.291666666666664,414.0,0
