time,step-size,{Controller}.ControllerInstance.servoLeft,{Controller}.ControllerInstance.servoRight,{DesiredPosition}.DesiredPositionInstance.xDesired,{DesiredPosition}.DesiredPositionInstance.yDesired,{Robot}.RobotInstance.robot_theta,{Robot}.RobotInstance.robot_x,{Robot}.RobotInstance.robot_y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,-1.0,-1.0,1.5,1.5,1.57,0.5,0.5
0.2,0.1,1.0,1.0,1.5,1.5,1.7639097051831674,0.5002226846312915,0.49763022253116856
0.30000000000000004,0.1,1.0,1.0,1.5,1.5,1.6317773018922308,0.5000254563052061,0.49918307959574454
0.4,0.1,1.0,1.0,1.5,1.5,1.4117146805910126,0.5001496763243154,0.5019249435209481
0.5,0.1,1.0,1.0,1.5,1.5,1.142782190594172,0.5011069585139546,0.5051445477034744
0.6,0.1,1.0,1.0,1.5,1.5,0.8431499667065683,0.5031365271862388,0.5082904169948556
0.7,0.1,1.0,1.0,1.5,1.5,0.5242325785418029,0.5062134300537967,0.5108228617821
0.7999999999999999,0.1,1.0,1.0,1.5,1.5,0.1932005054713435,0.5100794317432191,0.5122939748415052
0.8999999999999999,0.1,0.7960212328917361,0.7960212328917361,1.5,1.5,-0.14544185093069317,0.514309163409932,0.5124151654017205
0.9999999999999999,0.1,0.5191846328988733,0.5191846328988733,1.5,1.5,-0.4493115104071157,0.5179574169406087,0.5113124399698247
1.0999999999999999,0.1,0.2703307926963803,0.2703307926963803,1.5,1.5,-0.6921709185108391,0.5205342996051041,0.5096652677351007
1.2,0.1,1.0,-1.0,1.5,1.5,-0.8618585012266802,0.5220630952280914,0.5081605898833519
1.3,0.1,1.0,-1.0,1.5,1.5,-0.9505330712279296,0.5264814080862082,0.5101288863484805
1.4000000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0053794846506843,0.5329965103448305,0.5136574729888761
1.5000000000000002,0.1,1.0,-1.0,1.5,1.5,-1.0398409501709807,0.5411824377676844,0.518130119495648
1.6000000000000003,0.1,1.0,-1.0,1.5,1.5,-1.0614968548339518,0.5507610501366695,0.5232909395051777
1.7000000000000004,0.1,1.0,-1.0,1.5,1.5,-1.0751070762534216,0.5614758357755936,0.5289767796220226
1.8000000000000005,0.1,1.0,-1.0,1.5,1.5,-1.083661508430777,0.5731079156450709,0.5350757961457553
1.9000000000000006,0.1,1.0,-1.0,1.5,1.5,-1.0890385945297132,0.5854767990412506,0.541505985391058
2.0000000000000004,0.1,1.0,-1.0,1.5,1.5,-1.0924186724888256,0.5984360845145035,0.5482041314442906
2.1000000000000005,0.1,1.0,-1.0,1.5,1.5,-1.094543509614126,0.6118679904523584,0.5551199432091436
2.2000000000000006,0.1,1.0,-1.0,1.5,1.5,-1.0958793051490405,0.6256781368884852,0.5622127264613193
2.3000000000000007,0.1,1.0,-1.0,1.5,1.5,-1.0967190874182282,0.6397910285949095,0.5694493004401217
2.400000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0972470502446405,0.6541463106855857,0.5768025490837241
2.500000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0975789813567618,0.668695729867032,0.5842503234458888
2.600000000000001,0.1,1.0,-1.0,1.5,1.5,-1.097787670077017,0.6834006945432639,0.5917745633596868
2.700000000000001,0.1,1.0,-1.0,1.5,1.5,-1.097918876509538,0.6982303258112151,0.5993605746053154
2.800000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0980013691874382,0.713159903917133,0.6069964276431903
2.9000000000000012,0.1,1.0,-1.0,1.5,1.5,-1.0980532347373286,0.7281696305738936,0.6146724567564269
3.0000000000000013,0.1,1.0,-1.0,1.5,1.5,-1.098085844319068,0.7432436425941307,0.6223808440371804
3.1000000000000014,0.1,1.0,-1.0,1.5,1.5,-1.098106347139267,0.7583692252348262,0.6301152753923177
3.2000000000000015,0.1,1.0,-1.0,1.5,1.5,-1.0981192380526414,0.7735361842682767,0.6378706574498209
3.3000000000000016,0.1,1.0,-1.0,1.5,1.5,-1.098127343092431,0.7887363443110287,0.6456428856112785
3.4000000000000017,0.1,1.0,-1.0,1.5,1.5,-1.0981324390724467,0.803963147697137,0.6534286547415333
3.5000000000000018,0.1,1.0,-1.0,1.5,1.5,-1.098135643136329,0.8192113335140945,0.6612253051591854
3.600000000000002,0.1,1.0,-1.0,1.5,1.5,-1.0981376576736996,0.8344766806235601,0.6690306976807759
3.700000000000002,0.1,1.0,-1.0,1.5,1.5,-1.098138924304547,0.849755801805625,0.6768431124585108
3.800000000000002,0.1,1.0,-1.0,1.5,1.5,-1.0981397206935417,0.865045978786259,0.6846611672245855
3.900000000000002,0.1,1.0,-1.0,1.5,1.5,-1.0981402214203106,0.8803450299829114,0.6924837513120259
4.000000000000002,0.1,1.0,-1.0,1.5,1.5,-1.0981405362507137,0.8956512044499398,0.7003099724671936
4.100000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0981407341994578,0.9109630968146396,0.7081391140120442
4.200000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0981408586592403,0.9262795790372143,0.7159706003664219
4.300000000000001,0.1,1.0,-1.0,1.5,1.5,-1.0981409369130477,0.9415997456594892,0.7238039693142745
4.4,0.1,1.0,-1.0,1.5,1.5,-1.098140986114965,0.9569228698711758,0.7316388497044217
4.5,0.1,1.0,-1.0,1.5,1.5,-1.098141017050575,0.9722483682532643,0.7394749435271287
4.6,0.1,1.0,-1.0,1.5,1.5,-1.0981410365012836,0.9875757724827936,0.7473120115117151
4.699999999999999,0.1,0.9699900601922784,-1.0,1.5,1.5,-1.0981410487308831,1.0029047066232226,0.7551498615559629
4.799999999999999,0.1,0.9132512603186158,-1.0,1.5,1.5,-1.0952363423217772,1.0181457991765122,0.7630075195210247
4.899999999999999,0.1,0.8588776427266971,-1.0,1.5,1.5,-1.0859120627988033,1.0331508731929702,0.7709451764686996
4.999999999999998,0.1,0.8069257077079444,-1.0,1.5,1.5,-1.0692220671982755,1.047657924393159,0.7789671528346094
5.099999999999998,0.1,0.757734097032748,-1.0,1.5,1.5,-1.044309562476789,1.0618542568768623,0.7873247785285653
5.1999999999999975,0.1,0.7103369687709118,-1.0,1.5,1.5,-1.0112025893855245,1.075492582562922,0.7960213157491322
5.299999999999997,0.1,0.6655757852123643,-1.0,1.5,1.5,-0.969911289676366,1.0884745900978121,0.8051275147230108
5.399999999999997,0.1,0.6241901059629745,-1.0,1.5,1.5,-0.9206390675837566,1.10070450447702,0.8146977472993446
5.4999999999999964,0.1,0.34107190620373273,-1.0,1.5,1.5,-0.8637588003826939,1.1120901943577968,0.8247669545003607
5.599999999999996,0.1,0.3035315029427159,-1.0,1.5,1.5,-0.7759913597425647,1.1218115700835247,0.8352740738128597
5.699999999999996,0.1,0.2615803756013315,-1.0,1.5,1.5,-0.673719647017945,1.1299102641216645,0.8462934497053629
5.799999999999995,0.1,0.22305181527188211,-1.0,1.5,1.5,-0.5598435006958649,1.136320158336079,0.8577371700173513
5.899999999999995,0.1,0.19424936626428424,-1.0,1.5,1.5,-0.4362582912114845,1.1409700303207475,0.869456182044175
5.999999999999995,0.1,0.18218092173965156,-0.8911006259131338,1.5,1.5,-0.3050023191503677,1.143833463649144,0.881273585898765
6.099999999999994,0.1,0.1937479041567574,-0.6893766594610018,1.5,1.5,-0.17922409881981483,1.1450617844686524,0.8927291246776781
6.199999999999994,0.1,0.22901011188081097,-0.5202492646388487,1.5,1.5,-0.0746884855340284,1.1451015907286015,0.9033377761600989
6.299999999999994,0.1,0.2754848675350551,-0.39685365326726985,1.5,1.5,0.0032430100285101293,1.1444653375678189,0.9129842432733194
6.399999999999993,0.1,0.3187027450739042,-0.31343285391915127,1.5,1.5,0.05446190229334835,1.143560617709718,0.9217604344782624
6.499999999999993,0.1,0.34857584476405784,-0.26007525591494157,1.5,1.5,0.08203971709409208,1.1426520714227673,0.929819928866743
6.5999999999999925,0.1,0.361311019712273,-0.2279964830158782,1.5,1.5,0.09076225746110111,1.141883761173955,0.9373003516248808
6.699999999999992,0.1,0.3582189742043234,-0.21073030979232793,1.5,1.5,0.0859898087473141,1.1413149006050225,0.9442991593770327
6.799999999999992,0.1,0.3434170262037455,-0.2036835907433091,1.5,1.5,0.07283924799859931,1.1409502357574248,0.9508788051139324
6.8999999999999915,0.1,0.32176082214949375,-0.20339704733162142,1.5,1.5,0.05567138764838098,1.1407627270077891,0.9570809285791169
6.999999999999991,0.1,0.29752252906956644,-0.2070565265713232,1.5,1.5,0.037839632936411016,1.1407103102174976,0.9629385093075606
7.099999999999991,0.1,0.27381542174046897,-0.2123260198707184,1.5,1.5,0.02164076003298998,1.1407479164568026,0.9684824817888247
7.19999999999999,0.1,0.25254126161950635,-0.21737502751064108,1.5,1.5,0.008405179395624796,1.1408352003671527,0.9737435624207181
7.29999999999999,0.1,0.23460507225700653,-0.2209466561060506,1.5,1.5,-0.0013309730752932847,1.1409405043972576,0.9787514912944133
7.39999999999999,0.1,0.22020610801890356,-0.22236893920815054,1.5,1.5,-0.007619590455732572,1.141041938211146,0.9835336425026636
7.499999999999989,0.1,0.20910115076067218,-0.22148298491859872,1.5,1.5,-0.01089572304001396,1.1411266005883434,0.9881140774368824
7.599999999999989,0.1,0.20080477865586874,-0.21851032812023055,1.5,1.5,-0.011797438057837839,1.1411888471832037,0.9925133154046062
7.699999999999989,0.1,0.19472870280556545,-0.213899539134526,1.5,1.5,-0.011022994427000388,1.1412282545118582,0.996748646886183
7.799999999999988,0.1,0.19027476091815326,-0.20818712638081188,1.5,1.5,-0.00922932058792636,1.1412476826017963,1.0008346908972183
7.899999999999988,0.1,0.1868953049720785,-0.20189295052454598,1.5,1.5,-0.006969631023070022,1.1412516507477397,1.0047839599112747
7.999999999999988,0.1,0.1841299090991208,-0.19545555920734514,1.5,1.5,-0.004664197636395029,1.141245113156516,1.008607313196892
8.099999999999987,0.1,0.18162346448455732,-0.1892027854400802,1.5,1.5,-0.0025964608237483144,1.141232638326171,1.0123142760836232
8.199999999999987,0.1,0.17912909277922506,-0.18334834150446566,1.5,1.5,-9.263620901847069E-4,1.1412179450382918,1.0159132540452114
8.299999999999986,0.1,0.1764992660761259,-0.178004604432235,1.5,1.5,2.8647643346979557E-4,1.1412037211513097,1.0194116830724593
8.399999999999986,0.1,0.1736689697310461,-0.17320344553916403,1.5,1.5,0.0010557507369137742,1.1411916433122633,1.0228161489294594
8.499999999999986,0.1,0.1706348941446236,-0.16891929924322832,1.5,1.5,0.0014420835235802176,1.1411825207485182,1.026132493032616
8.599999999999985,0.1,0.1674342158104797,-0.16509083014761708,1.5,1.5,0.001530104418480116,1.1411764991110505,1.029365910751767
8.699999999999985,0.1,0.16412563636045857,-0.16163921674722626,1.5,1.5,0.0014104919942197203,1.1411732764081757,1.0325210416223896
8.799999999999985,0.1,0.16077426647750717,-0.15848221704847618,1.5,1.5,0.001167386923541125,1.1411722991476374,1.0356020493232194
