time,step-size,{Controller}.ControllerInstance.servoLeft,{Controller}.ControllerInstance.servoRight,{DesiredPosition}.DesiredPositionInstance.xDesired,{DesiredPosition}.DesiredPositionInstance.yDesired,{Robot}.RobotInstance.robot_theta,{Robot}.RobotInstance.robot_x,{Robot}.RobotInstance.robot_y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,-0.2552543962467425,-0.2552543962467425,1.5,0.5,1.57,0.5,0.5
0.2,0.1,-0.5106381955941792,-0.5106381955941792,1.5,0.5,1.6194963286763564,0.5000141886148018,0.49939174696672095
0.30000000000000004,0.1,-0.5025950424003514,-0.5025950424003514,1.5,0.5,1.734283000138622,0.5001624817811454,0.4979743214011192
0.4,0.1,-0.4839422087888429,-0.4839422087888429,1.5,0.5,1.8723802412782966,0.5005568396869815,0.4962905817526142
0.5,0.1,-0.46150140770651954,-0.46150140770651954,1.5,0.5,2.0211738500154937,0.5012374641163253,0.49455371873074294
0.6,0.1,-0.4373224469362946,-0.4373224469362946,1.5,0.5,2.173480731144526,0.5021937453403528,0.4928994542644228
0.7,0.1,-0.41257257941773384,-0.41257257941773384,1.5,0.5,2.324712652186214,0.5033815180178296,0.49141886179459887
0.7999999999999999,0.1,-0.38799739290867374,-0.38799739290867374,1.5,0.5,2.471993049340217,0.5047405526951149,0.49016488726170665
0.8999999999999999,0.1,-0.36406432901411173,-0.36406432901411173,1.5,0.5,2.6135885835251393,0.5062076775217428,0.4891600239934436
0.9999999999999999,0.1,-0.3410550553272077,-0.3410550553272077,1.5,0.5,2.748526239347652,0.5077249583089328,0.4884044523850103
1.0999999999999999,0.1,-0.3191276868451298,-0.3191276868451298,1.5,0.5,2.877594823850511,0.5092590948135897,0.4878793163581087
1.2,0.1,-0.29815404242687366,-0.29815404242687366,1.5,0.5,2.998107836900202,0.5107417297253991,0.48757135253295997
1.3,0.1,-0.2785706783324074,-0.2785706783324074,1.5,0.5,3.111383266440886,0.5121597750440846,0.48744664039895863
1.4000000000000001,0.1,-0.26016342152655864,-0.26016342152655864,1.5,0.5,3.2176436749429778,0.5134949313136097,0.4874763016324207
